"Atom number","Rang","Delta P"
"15","1","0.747"
"17","2","0.747"
"13","3","0.423"
"6","4","0.118"
"7","5","0.106"
"8","6","0.102"
"1","7","-0.205"
"16","8","-0.233"
"18","9","-0.233"
"2","10","-0.246"
"14","11","-0.253"
"3","12","-0.434"
"5","13","-0.476"
"12","14","-0.507"
"19","15","-0.611"
"9","16","-0.731"
"4","17","-0.759"
"11","18","-0.776"
"10","19","-0.867"
"20","20","-0.903"
