"Atom number","Rang","Delta P"
"4","1","0.016"
"20","2","0.000"
"3","3","-0.022"
"14","4","-0.051"
"1","5","-0.113"
"16","6","-0.151"
"18","7","-0.151"
"2","8","-0.163"
"15","9","-0.266"
"17","10","-0.266"
"7","11","-0.286"
"6","12","-0.315"
"5","13","-0.376"
"13","14","-0.394"
"8","15","-0.417"
"12","16","-0.473"
"19","17","-0.557"
"10","18","-0.709"
"9","19","-0.720"
"11","20","-0.781"
