,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,0,0.0,0.0,6,11.8,0,0,1.0,64.60428199999998,66.4,66.4,55.815828720000006,63.815828720000006,75.61582872000001,1,1,1,0.0,1.0
1,Smiles,0,1,C,C.2,1,6.7,5.9,5,17.700000000000003,0,0,0.9444444444444444,5.9698758000000005,999.0,999.0,991.2056494124445,1005.4612049680001,1022.361204968,13,13,13,0.0,0.0
2,Smiles,0,2,C,C.3,2,13.4,11.8,4,23.6,0,0,0.8888888888888888,28.553482040000006,86.3,86.3,78.04674960728889,98.55786071840001,120.55786071840001,6,3,6,0.0,0.6666666666666666
3,Smiles,0,3,C,C.4,3,20.1,17.700000000000003,3,29.5,0,0,0.8333333333333334,21.735210040000005,92.0,92.0,84.46392493173333,111.2305915984,138.3305915984,9,7,9,0.0,0.6666666666666666
4,Smiles,0,4,C,C.5,4,26.84,23.64,2,35.400000000000006,0,0,0.7777777777777778,3.2237778000000015,999.0,999.0,992.6488266657778,1025.7110488879998,1057.911048888,15,17,19,0.0,0.0
5,Smiles,0,5,S,S.6,5,26.85,23.650000000000002,1,41.300000000000004,0,0,0.7222222222222222,1.0561606199999998,999.0,999.0,993.1799757974221,1025.8077535752,1063.9077535752,17,19,21,0.0,0.0
6,Smiles,0,6,O,O.7,4,26.84,23.64,2,35.400000000000006,0,0,0.7777777777777778,0.0,999.0,999.0,992.7777777777778,1025.84,1058.0400000000002,16,20,20,0.0,0.3333333333333333
7,Smiles,0,7,O,O.8,4,26.84,23.64,2,35.400000000000006,0,0,0.7777777777777778,0.0,999.0,999.0,992.7777777777778,1025.84,1058.0400000000002,16,20,20,0.0,0.3333333333333333
8,Smiles,0,8,N,N.9,6,26.86,23.66,2,35.400000000000006,0,0,0.6666666666666666,10.924768560000015,94.4,94.4,88.62967592426668,120.8230092576,153.0230092576,10,10,10,0.0,0.3333333333333333
9,Smiles,0,9,C,C.10,7,26.87,23.67,3,29.5,0,0,0.6111111111111112,3.4522198000000004,999.0,999.0,993.9730223191111,1025.731911208,1052.031911208,20,18,18,0.0,0.0
10,Smiles,0,10,C,C.11,8,26.88,23.68,4,23.6,0,0,0.5555555555555556,24.706664040000003,86.3,86.3,80.86728899395555,112.1917334384,132.5917334384,8,8,8,0.0,0.6666666666666666
