,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,O,O.1,0,0.0,0.0,0,0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,12,12,12,0.0,1.0
1,Smiles,0,1,C,C.2,1,6.7,5.9,0,0,0,0,0.9411764705882353,7.5075518,999.0,999.0,991.1702861632941,1005.399697928,1004.599697928,13,13,13,0.0,0.0
2,Smiles,0,2,C,C.3,2,13.4,11.8,0,0,0,0,0.8823529411764706,31.343179040000003,77.2,77.2,68.88744930898824,89.34627283840001,87.7462728384,6,6,6,0.0,0.6666666666666666
3,Smiles,0,3,C,C.4,3,20.1,17.700000000000003,0,0,0,0,0.8235294117647058,28.287320040000004,86.3,86.3,78.58027190428234,105.2685071984,102.8685071984,11,11,11,0.0,0.6666666666666666
4,Smiles,0,4,C,C.5,4,26.84,23.64,0,0,0,0,0.7647058823529411,4.3755658,999.0,999.0,992.7073303091764,1025.6649773679999,1022.464977368,16,16,16,0.0,0.0
5,Smiles,0,5,C,C.6,5,26.85,23.650000000000002,0,0,0,0,0.7058823529411765,27.701688040000008,62.2,62.2,55.44487365487059,87.9419324784,84.7419324784,3,4,3,0.0,0.4
6,Smiles,0,6,O,O.7,6,26.86,23.66,0,0,0,0,0.6470588235294118,0.0,999.0,999.0,993.8235294117648,1025.86,1022.66,19,19,19,0.0,0.0
7,Smiles,0,7,C,C.8,7,26.87,23.67,0,0,0,0,0.5882352941176471,22.131309999999996,62.2,62.2,56.60886524705883,88.18474760000001,84.9847476,4,5,5,0.0,0.4
8,Smiles,0,8,C,C.9,8,26.88,23.68,0,0,0,0,0.5294117647058824,19.254243000000006,41.1,41.1,36.094536162352945,67.20983028,64.00983028,1,1,1,0.0,0.4
9,Smiles,0,9,N,N.10,8,26.88,23.68,0,0,0,0,0.5294117647058824,-0.007351799999999908,42.6,42.6,38.364999954352946,69.480294072,66.280294072,2,2,2,0.0,0.0
10,Smiles,0,10,C,C.11,7,26.87,23.67,0,0,0,0,0.5882352941176471,26.093716000000008,66.9,66.9,61.150369007058835,92.72625136,89.52625136,5,8,7,0.0,0.3333333333333333
11,Smiles,0,11,C,C.12,6,26.86,23.66,0,0,0,0,0.6470588235294118,19.980470000000004,75.9,75.9,69.92431061176471,101.9607812,98.7607812,7,10,10,0.0,0.3333333333333333
12,Smiles,0,12,C,C.13,5,26.85,23.650000000000002,0,0,0,0,0.7058823529411765,-0.13153259999999994,999.0,999.0,993.3582024804706,1025.855261304,1022.655261304,18,18,18,0.0,0.0
13,Smiles,0,13,C,C.14,4,26.84,23.64,0,0,0,0,0.7647058823529411,-0.3031261599999999,999.0,999.0,992.8944779875765,1025.8521250463998,1022.6521250464,17,17,17,0.0,0.0
14,Smiles,0,14,O,O.15,3,20.1,17.700000000000003,0,0,0,0,0.8235294117647058,0.0,999.0,999.0,992.4117647058823,1019.1,1016.7,15,15,15,0.0,0.3333333333333333
15,Smiles,0,15,C,C.16,3,20.1,17.700000000000003,0,0,0,0,0.8235294117647058,0.5677776999999997,999.0,999.0,992.3890535978824,1019.0772888920001,1016.6772888920001,14,14,14,0.0,0.0
16,Smiles,0,16,C,C.17,2,13.4,11.8,0,0,0,0,0.8823529411764706,23.072634040000004,86.3,86.3,78.31827110898823,98.7770946384,97.17709463839999,10,9,9,0.0,0.6666666666666666
17,Smiles,0,17,C,C.18,1,6.7,5.9,0,0,0,0,0.9411764705882353,32.67395204,86.3,86.3,77.46363015369411,91.6930419184,90.8930419184,9,7,8,0.0,1.0
18,Smiles,0,18,C,C.19,0,0.0,0.0,0,0,0,0,1.0,36.239130040000006,86.3,86.3,76.8504347984,84.8504347984,84.8504347984,8,3,4,0.0,1.0
19,Smiles,0,19,C,C.20,1,6.7,5.9,0,0,0,0,0.9411764705882353,32.67395204,86.3,86.3,77.46363015369411,91.6930419184,90.8930419184,9,7,8,0.0,1.0
20,Smiles,0,20,C,C.21,2,13.4,11.8,0,0,0,0,0.8823529411764706,23.072634040000004,86.3,86.3,78.31827110898823,98.7770946384,97.17709463839999,10,9,9,0.0,0.6666666666666666
