"Atom number","Rang","Delta P"
"18","1","0.617"
"20","2","0.489"
"2","3","-0.040"
"12","4","-0.053"
"7","5","-0.307"
"1","6","-0.356"
"16","7","-0.443"
"15","8","-0.471"
"6","9","-0.540"
"17","10","-0.548"
"8","11","-0.560"
"21","12","-0.562"
"4","13","-0.599"
"19","14","-0.606"
"3","15","-0.718"
"9","16","-0.725"
"14","17","-0.744"
"13","18","-0.750"
"5","19","-0.814"
"10","20","-0.826"
"11","21","-0.950"
