"Atom number","Rang","Delta P"
"8","1","0.662"
"5","2","0.320"
"4","3","0.318"
"3","4","0.309"
"10","5","0.226"
"13","6","0.178"
"17","7","0.156"
"11","8","0.055"
"9","9","0.007"
"6","10","-0.066"
"15","11","-0.263"
"12","12","-0.384"
"14","13","-0.390"
"1","14","-0.559"
"7","15","-0.592"
"16","16","-0.593"
"2","17","-0.833"
