,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,5,26.85,23.650000000000002,0,0,13,0,0.7916666666666666,5.521852999999998,999.0,999.0,992.4457925466667,1025.62912588,1022.42912588,52,50,50,0.0,0.0
1,Smiles,0,1,O,O.2,4,26.84,23.64,0,0,14,0,0.8333333333333334,0.0,999.0,999.0,992.3333333333334,1025.84,1022.64,51,58,58,0.0,0.6666666666666666
2,Smiles,0,2,C,C.3,6,26.86,23.66,0,0,12,0,0.75,7.314544999999998,63.9,63.9,57.6074182,90.4674182,87.26741820000001,12,20,20,0.0,0.4
3,Smiles,0,3,C,C.4,5,26.85,23.650000000000002,0,0,13,0,0.7916666666666666,18.624574999999997,75.9,75.9,68.82168366666667,102.005017,98.805017,25,30,30,0.0,0.4
4,Smiles,0,4,C,C.5,4,26.84,23.64,0,0,14,0,0.8333333333333334,22.039119999999997,75.9,75.9,68.35176853333333,101.8584352,98.6584352,23,28,28,0.0,0.4
5,Smiles,0,5,C,C.6,3,20.1,17.700000000000003,0,0,15,0,0.875,26.295904000000004,41.1,41.1,33.04816384,60.14816384,57.748163840000004,2,3,3,0.0,0.4
6,Smiles,0,6,N,N.7,2,13.4,11.8,0,0,16,0,0.9166666666666666,15.9843166,54.1,54.1,46.127294002666666,66.860627336,65.260627336,9,5,6,0.0,0.3333333333333333
7,Smiles,0,7,C,C.8,1,6.7,5.9,0,0,17,0,0.9583333333333334,8.517623,999.0,999.0,990.9926284133334,1005.35929508,1004.55929508,44,43,43,0.0,0.0
8,Smiles,0,8,N,N.9,0,0.0,0.0,0,0,18,0,1.0,51.18989799999999,54.1,54.1,44.05240408,52.05240408,52.05240408,6,2,2,0.0,0.6666666666666666
9,Smiles,0,9,N,N.10,0,0.0,0.0,0,0,18,0,1.0,52.095935,54.1,54.1,44.0161626,52.0161626,52.0161626,5,1,1,0.0,0.6666666666666666
10,Smiles,0,10,N,N.11,7,26.87,23.67,0,0,11,0,0.7083333333333334,2.5345926000000034,89.6,89.6,83.83194962933332,116.368616296,113.168616296,39,38,38,0.0,0.3333333333333333
11,Smiles,0,11,C,C.12,8,26.88,23.68,0,0,10,0,0.6666666666666666,2.9180259999999993,999.0,999.0,993.5499456266666,1025.7632789600002,1022.5632789599999,58,54,54,0.0,0.0
12,Smiles,0,12,O,O.13,7,26.87,23.67,0,0,11,0,0.7083333333333334,0.0,999.0,999.0,993.3333333333334,1025.87,1022.67,57,60,60,0.0,0.6666666666666666
