,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,0,0.0,0.0,0,0,0,0,1.0,64.79023899999999,66.4,66.4,55.808390440000004,63.808390440000004,63.808390440000004,9,1,1,0.0,1.0
1,Smiles,0,1,C,C.2,1,6.7,5.9,0,0,0,0,0.9473684210526315,32.1786256,65.6,65.6,56.73390760757894,71.012854976,70.212854976,12,4,4,0.0,0.6666666666666666
2,Smiles,0,2,C,C.3,2,13.4,11.8,0,0,0,0,0.8947368421052632,25.920305600000006,65.6,65.6,57.40529303915789,77.963187776,76.36318777599999,17,8,8,0.0,0.3333333333333333
3,Smiles,0,3,C,C.4,3,20.1,17.700000000000003,0,0,0,0,0.8421052631578947,18.247505600000004,999.0,999.0,991.5332576707369,1018.3700997760001,1015.9700997760001,24,25,25,0.0,0.0
4,Smiles,0,4,C,C.5,4,26.84,23.64,0,0,0,0,0.7894736842105263,14.254176000000005,999.0,999.0,992.1140434863158,1025.26983296,1022.06983296,26,27,27,0.0,0.0
5,Smiles,0,5,C,C.6,5,26.85,23.650000000000002,0,0,0,0,0.7368421052631579,12.013136000000006,999.0,999.0,992.6247377178947,1025.3694745599998,1022.16947456,28,28,28,0.0,0.0
6,Smiles,0,6,C,C.7,6,26.86,23.66,0,0,0,0,0.6842105263157895,11.170705000000005,999.0,999.0,993.0794875894736,1025.4131717999999,1022.2131717999999,29,29,29,0.0,0.0
7,Smiles,0,7,C,C.8,7,26.87,23.67,0,0,0,0,0.631578947368421,8.741653999999999,59.9,59.9,54.49770226105263,86.42033384,83.22033384,6,11,11,0.0,0.4
8,Smiles,0,8,O,O.9,6,26.86,23.66,0,0,0,0,0.6842105263157895,0.0,999.0,999.0,993.5263157894736,1025.86,1022.66,31,31,31,0.0,0.3333333333333333
9,Smiles,0,9,C,C.10,8,26.88,23.68,0,0,0,0,0.5789473684210527,6.826458000000001,62.2,62.2,57.29536273263158,88.80694168,85.60694167999999,16,17,17,0.0,0.4
10,Smiles,0,10,C,C.11,7,26.87,23.67,0,0,0,0,0.631578947368421,15.097934599999995,65.6,65.6,59.943451037052625,91.866082616,88.666082616,20,19,19,0.0,0.3333333333333333
11,Smiles,0,11,C,C.12,6,26.86,23.66,0,0,0,0,0.6842105263157895,19.9938856,65.6,65.6,59.32656036547368,91.660244576,88.460244576,18,18,18,0.0,0.3333333333333333
12,Smiles,0,12,C,C.13,5,26.85,23.650000000000002,0,0,0,0,0.7368421052631579,27.242033600000003,66.4,66.4,59.41558181389475,92.160318656,88.96031865600001,19,20,20,0.0,0.4
13,Smiles,0,13,C,C.14,4,26.84,23.64,0,0,0,0,0.7894736842105263,30.916674999999998,75.9,75.9,68.3475435263158,101.50333300000001,98.30333300000001,21,21,21,0.0,0.4
14,Smiles,0,14,C,C.15,3,20.1,17.700000000000003,0,0,0,0,0.8421052631578947,35.579446,62.2,62.2,54.039980054736844,80.87682216000002,78.47682216000001,4,9,9,0.0,0.4
15,Smiles,0,15,O,O.16,2,13.4,11.8,0,0,0,0,0.8947368421052632,0.0,999.0,999.0,991.8421052631579,1012.4,1010.8,25,24,24,0.0,0.3333333333333333
16,Smiles,0,16,O,O.17,9,26.89,23.69,0,0,0,0,0.5263157894736842,0.0,999.0,999.0,994.7894736842105,1025.89,1022.69,34,34,34,0.0,0.0
17,Smiles,0,17,C,C.18,9,26.89,23.69,0,0,0,0,0.5263157894736842,9.01289,48.5,48.5,43.92895808421053,75.0294844,71.8294844,2,6,6,0.0,0.3333333333333333
18,Smiles,0,18,O,O.19,8,26.88,23.68,0,0,0,0,0.5789473684210527,0.0,999.0,999.0,994.3684210526316,1025.88,1022.68,33,33,33,0.0,0.0
19,Smiles,0,19,C,C.20,7,26.87,23.67,0,0,0,0,0.631578947368421,8.163591999999998,62.2,62.2,56.82082474105263,88.74345632,85.54345632,14,16,16,0.0,0.6666666666666666
20,Smiles,0,20,C,C.21,6,26.86,23.66,0,0,0,0,0.6842105263157895,18.992375000000003,62.2,62.2,55.96662078947369,88.30030500000001,85.100305,10,12,12,0.0,0.4
21,Smiles,0,21,O,O.22,5,26.85,23.650000000000002,0,0,0,0,0.7368421052631579,0.0,999.0,999.0,993.1052631578947,1025.85,1022.65,30,30,30,0.0,0.0
22,Smiles,0,22,C,C.23,4,26.84,23.64,0,0,0,0,0.7894736842105263,9.63954,48.5,48.5,41.798628926315786,74.95441840000001,71.7544184,1,5,5,0.0,0.3333333333333333
23,Smiles,0,23,O,O.24,3,20.1,17.700000000000003,0,0,0,0,0.8421052631578947,0.0,999.0,999.0,992.2631578947369,1019.1,1016.7,27,26,26,0.0,0.0
24,Smiles,0,24,C,C.25,2,13.4,11.8,0,0,0,0,0.8947368421052632,9.095752999999998,62.2,62.2,54.6782751431579,75.23616988,73.63616988,7,7,7,0.0,0.6666666666666666
25,Smiles,0,25,C,C.26,1,6.7,5.9,0,0,0,0,0.9473684210526315,29.418447000000004,62.2,62.2,53.44431475157895,67.72326212,66.92326212,3,2,2,0.0,0.4
26,Smiles,0,26,O,O.27,0,0.0,0.0,0,0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,22,22,22,0.0,0.3333333333333333
27,Smiles,0,27,C,C.28,1,6.7,5.9,0,0,0,0,0.9473684210526315,9.401263999999998,62.2,62.2,54.245002071578945,68.52394944000001,67.72394944000001,5,3,3,0.0,0.3333333333333333
28,Smiles,0,28,O,O.29,0,0.0,0.0,0,0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,22,22,22,0.0,0.3333333333333333
29,Smiles,0,29,C,C.30,2,13.4,11.8,0,0,0,0,0.8947368421052632,9.095752999999998,62.2,62.2,54.6782751431579,75.23616988,73.63616988,7,7,7,0.0,0.3333333333333333
30,Smiles,0,30,O,O.31,1,6.7,5.9,0,0,0,0,0.9473684210526315,0.0,999.0,999.0,991.421052631579,1005.7,1004.9,23,23,23,0.0,0.3333333333333333
31,Smiles,0,31,C,C.32,3,20.1,17.700000000000003,0,0,0,0,0.8421052631578947,9.157480999999997,62.2,62.2,55.09685865473685,81.93370076000001,79.53370076,8,10,10,0.0,0.3333333333333333
32,Smiles,0,32,O,O.33,2,13.4,11.8,0,0,0,0,0.8947368421052632,0.0,999.0,999.0,991.8421052631579,1012.4,1010.8,25,24,24,0.0,0.3333333333333333
33,Smiles,0,33,C,C.34,6,26.86,23.66,0,0,0,0,0.6842105263157895,9.095752999999998,62.2,62.2,56.362485669473685,88.69616988,85.49616988,11,13,13,0.0,0.3333333333333333
34,Smiles,0,34,O,O.35,5,26.85,23.650000000000002,0,0,0,0,0.7368421052631579,0.0,999.0,999.0,993.1052631578947,1025.85,1022.65,30,30,30,0.0,0.3333333333333333
