,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,1,6.7,5.9,0,0,0,0,0.9230769230769231,62.24319899999998,62.2,62.2,52.32565665538462,66.41027204000001,65.61027204000001,1,1,1,0.0,1.0
1,Smiles,0,1,O,O.2,2,13.4,11.8,0,0,0,0,0.8461538461538461,0.0,999.0,999.0,992.2307692307693,1012.4,1010.8,20,20,20,0.0,0.0
2,Smiles,0,2,C,C.3,3,20.1,17.700000000000003,0,0,0,0,0.7692307692307693,2.7354008000000007,999.0,999.0,992.7367378141538,1018.990583968,1016.590583968,21,21,21,0.0,0.0
3,Smiles,0,3,C,C.4,4,26.84,23.64,0,0,0,0,0.6923076923076923,-0.2054381999999979,999.0,999.0,993.4697559895385,1025.8482175279999,1022.648217528,25,26,26,0.0,0.0
4,Smiles,0,4,C,C.5,5,26.85,23.650000000000002,0,0,0,0,0.6153846153846154,3.8736767999999975,66.4,66.4,61.32197600492309,93.095052928,89.89505292800001,3,6,6,0.0,0.3333333333333333
5,Smiles,0,5,C,C.6,6,26.86,23.66,0,0,0,0,0.5384615384615384,6.933395900000001,62.2,62.2,57.6149718563077,88.782664164,85.582664164,2,5,4,0.0,0.3333333333333333
6,Smiles,0,6,C,C.7,6,26.86,23.66,0,0,0,0,0.5384615384615384,2.990684899999997,999.0,999.0,994.5726802963077,1025.740372604,1022.5403726039999,27,24,24,0.0,0.0
7,Smiles,0,7,O,O.8,5,26.85,23.650000000000002,0,0,0,0,0.6153846153846154,0.0,999.0,999.0,994.0769230769231,1025.85,1022.65,26,27,27,0.0,0.6666666666666666
8,Smiles,0,8,N,N.9,5,26.85,23.650000000000002,0,0,0,0,0.6153846153846154,8.319414640000005,89.6,89.6,84.34414649132307,116.11722341439999,112.9172234144,14,14,14,0.0,0.3333333333333333
9,Smiles,0,9,C,C.10,4,26.84,23.64,0,0,0,0,0.6923076923076923,4.308419799999999,999.0,999.0,993.2892016695384,1025.667663208,1022.467663208,23,23,23,0.0,0.0
10,Smiles,0,10,C,C.11,3,20.1,17.700000000000003,0,0,0,0,0.7692307692307693,29.421550520000004,86.3,86.3,78.96929182535384,105.2231379792,102.8231379792,8,10,10,0.0,0.6666666666666666
11,Smiles,0,11,C,C.12,2,13.4,11.8,0,0,0,0,0.8461538461538461,33.210087040000005,92.0,92.0,83.90236574916922,104.0715965184,102.47159651839999,13,9,9,0.0,0.6666666666666666
12,Smiles,0,12,N,N.13,1,6.7,5.9,0,0,0,0,0.9230769230769231,20.224797040000006,75.6,75.6,67.40639273378461,81.4910081184,80.6910081184,5,2,2,0.0,0.6666666666666666
13,Smiles,0,13,C,C.14,2,13.4,11.8,0,0,0,0,0.8461538461538461,5.857964800000001,999.0,999.0,991.9964506387693,1012.165681408,1010.5656814079999,18,18,18,0.0,0.0
14,Smiles,0,14,C,C.15,1,6.7,5.9,0,0,0,0,0.9230769230769231,7.228701899999999,999.0,999.0,991.3262365393847,1005.4108519240001,1004.610851924,16,16,16,0.0,0.0
15,Smiles,0,15,N,N.16,0,0.0,0.0,0,0,0,0,1.0,50.55487199999999,89.6,89.6,79.57780512,87.57780512,87.57780512,10,4,5,0.0,0.6666666666666666
16,Smiles,0,16,O,O.17,0,0.0,0.0,0,0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,15,15,15,0.0,0.6666666666666666
17,Smiles,0,17,C,C.18,3,20.1,17.700000000000003,0,0,0,0,0.7692307692307693,22.619864520000004,86.3,86.3,79.24135926535384,105.4952054192,103.0952054192,9,11,11,0.0,0.3333333333333333
18,Smiles,0,18,O,O.19,5,26.85,23.650000000000002,0,0,0,0,0.6153846153846154,0.0,999.0,999.0,994.0769230769231,1025.85,1022.65,26,27,27,0.0,0.0
19,Smiles,0,19,C,C.20,4,26.84,23.64,0,0,0,0,0.6923076923076923,0.19402929999999996,999.0,999.0,993.4537772895385,1025.8322388279998,1022.632238828,24,25,25,0.0,0.0
