,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,4,26.84,23.64,0,0,12,0.0,0.7894736842105263,8.110627999999998,75.9,75.9,69.2597854063158,102.41557488000001,99.21557488,10,8,10,0.0,0.3333333333333333
1,Smiles,0,1,N,N.2,5,26.85,23.650000000000002,0,0,11,0.0,0.7368421052631579,0.5567687999999986,89.6,89.6,83.68299240589474,116.42772924799999,113.227729248,16,14,16,0.0,0.3333333333333333
2,Smiles,0,2,C,C.3,6,26.86,23.66,0,0,10,0.0,0.6842105263157895,23.666776040000016,59.9,59.9,53.479644747873685,85.81332895839999,82.6133289584,5,1,5,0.0,0.3333333333333333
3,Smiles,0,3,C,C.4,7,26.87,23.67,0,0,9,0.0,0.631578947368421,3.661367799999998,999.0,999.0,993.8009137090526,1025.723545288,1022.5235452879999,25,23,25,0.0,0.0
4,Smiles,0,4,C,C.5,6,26.86,23.66,0,0,10,0.0,0.6842105263157895,5.1099148,999.0,999.0,993.3219191974737,1025.655603408,1022.455603408,24,22,22,0.0,0.0
5,Smiles,0,5,C,C.6,5,26.85,23.650000000000002,0,0,11,0.0,0.7368421052631579,25.872266040000003,74.1,74.1,67.17037251629473,99.91510935839999,96.7151093584,7,4,9,0.0,0.6666666666666666
6,Smiles,0,6,C,C.7,6,26.86,23.66,0,0,10,0.0,0.6842105263157895,29.933528040000006,86.3,86.3,79.62897466787368,111.96265887839999,108.76265887839999,12,11,13,0.0,1.0
7,Smiles,0,7,C,C.8,7,26.87,23.67,0,0,9,0.0,0.631578947368421,27.778001040000007,77.2,77.2,71.03624837945263,102.9588799584,99.7588799584,11,9,11,0.0,0.6666666666666666
8,Smiles,0,8,C,C.9,8,26.88,23.68,0,0,8,0.0,0.5789473684210527,3.568825800000001,999.0,999.0,994.2256680206316,1025.7372469680001,1022.537246968,27,24,26,0.0,0.0
9,Smiles,0,9,O,O.10,9,26.89,23.69,0,0,7,6.7,0.5263157894736842,0.0,999.0,999.0,994.7894736842105,1032.5900000000001,1022.69,28,27,28,0.0,0.0
10,Smiles,0,10,C,C.11,9,26.89,23.69,0,0,6,13.4,0.5263157894736842,25.465200560000007,62.2,62.2,56.97086566181053,101.4713919776,84.8713919776,6,6,6,0.0,0.4
11,Smiles,0,11,C,C.12,8,26.88,23.68,0,0,5,20.1,0.5789473684210527,4.0700548,999.0,999.0,994.2056188606316,1045.817197808,1022.517197808,26,28,24,0.0,0.0
12,Smiles,0,12,C,C.13,7,26.87,23.67,0,0,4,26.8,0.631578947368421,27.462566040000006,86.3,86.3,80.14886577945262,138.8714973584,108.87149735839999,14,15,14,0.0,0.6666666666666666
13,Smiles,0,13,C,C.14,6,26.86,23.66,0,0,3,33.5,0.6842105263157895,26.637812040000007,86.3,86.3,79.76080330787369,145.5944875184,108.8944875184,13,16,15,0.0,0.6666666666666666
14,Smiles,0,14,C,C.15,5,26.85,23.650000000000002,0,0,2,40.2,0.7368421052631579,3.8936838000000003,999.0,999.0,992.9495158058946,1065.894252648,1022.4942526479999,23,29,23,0.0,0.0
15,Smiles,0,15,C,C.16,4,26.84,23.64,0,0,1,46.9,0.7894736842105263,23.133330040000015,41.1,41.1,33.85887732471579,113.9146667984,63.81466679840001,2,12,3,0.0,0.4
16,Smiles,0,16,N,N.17,3,20.1,17.700000000000003,0,0,0,53.6,0.8421052631578947,4.050605899999999,42.6,42.6,35.70113365873684,116.13797576400002,60.137975764000004,3,13,2,0.0,0.6666666666666666
17,Smiles,0,17,C,C.18,2,13.4,11.8,0,0,1,46.9,0.8947368421052632,33.170703,41.1,41.1,32.6152771431579,100.07317188,51.573171880000004,1,5,1,0.0,0.6666666666666666
18,Smiles,0,18,C,C.19,1,6.7,5.9,0,0,2,40.2,0.9473684210526315,37.526446,62.2,62.2,53.11999479157895,107.59894216000001,66.59894216000001,4,10,4,0.0,0.3333333333333333
19,Smiles,0,19,O,O.20,0,0.0,0.0,0,0,3,33.5,1.0,0.0,999.0,999.0,991.0,1032.5,999.0,17,26,17,0.0,0.0
20,Smiles,0,20,C,C.21,1,6.7,5.9,0,0,2,40.2,0.9473684210526315,37.526446,62.2,62.2,53.11999479157895,107.59894216000001,66.59894216000001,4,10,4,0.0,0.3333333333333333
21,Smiles,0,21,C,C.22,2,13.4,11.8,0,0,1,46.9,0.8947368421052632,33.170703,41.1,41.1,32.6152771431579,100.07317188,51.573171880000004,1,5,1,0.0,0.6666666666666666
22,Smiles,0,22,C,C.23,6,26.86,23.66,0,0,3,33.5,0.6842105263157895,26.637812040000007,86.3,86.3,79.76080330787369,145.5944875184,108.8944875184,13,16,15,0.0,0.6666666666666666
23,Smiles,0,23,C,C.24,7,26.87,23.67,0,0,4,26.8,0.631578947368421,27.462566040000006,86.3,86.3,80.14886577945262,138.8714973584,108.87149735839999,14,15,14,0.0,0.6666666666666666
24,Smiles,0,24,C,C.25,5,26.85,23.650000000000002,0,0,11,0.0,0.7368421052631579,5.7095748,999.0,999.0,992.8768801658947,1025.621617008,1022.421617008,22,21,21,0.0,0.0
25,Smiles,0,25,O,O.26,4,26.84,23.64,0,0,12,0.0,0.7894736842105263,0.0,999.0,999.0,992.6842105263158,1025.84,1022.64,21,25,27,0.0,0.3333333333333333
26,Smiles,0,26,C,C.27,3,20.1,17.700000000000003,0,0,13,0.0,0.8421052631578947,25.299055,75.9,75.9,68.15119569473686,94.9880378,92.58803780000001,9,3,8,0.0,0.3333333333333333
27,Smiles,0,27,C,C.28,2,13.4,11.8,0,0,14,0.0,0.8947368421052632,32.043383600000006,75.9,75.9,67.4603699191579,88.01826465600001,86.418264656,8,2,7,0.0,0.3333333333333333
28,Smiles,0,28,C,C.29,1,6.7,5.9,0,0,15,0.0,0.9473684210526315,8.514263999999997,999.0,999.0,991.080482071579,1005.3594294400001,1004.55942944,18,18,18,0.0,0.0
29,Smiles,0,29,O,O.30,0,0.0,0.0,0,0,16,0.0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,17,17,17,0.0,0.3333333333333333
30,Smiles,0,30,N,N.31,2,13.4,11.8,0,0,14,0.0,0.8947368421052632,19.51857920000002,89.6,89.6,81.66136209515788,102.219256832,100.61925683199999,15,7,12,0.0,0.3333333333333333
31,Smiles,0,31,C,C.32,3,20.1,17.700000000000003,0,0,13,0.0,0.8421052631578947,6.061699999999998,999.0,999.0,992.0206898947368,1018.857532,1016.457532,20,20,20,0.0,0.0
32,Smiles,0,32,O,O.33,2,13.4,11.8,0,0,14,0.0,0.8947368421052632,0.0,999.0,999.0,991.8421052631579,1012.4,1010.8,19,19,19,0.0,0.3333333333333333
