,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,O,O.1,3,20.1,17.700000000000003,0,0,0,0,0.75,0.0,999.0,999.0,993.0,1019.1,1016.7,11,11,11,0.0,0.6666666666666666
1,Smiles,0,1,C,C.2,4,26.84,23.64,0,0,0,0,0.6666666666666666,4.035690999999998,999.0,999.0,993.5052390266666,1025.6785723599999,1022.4785723599999,12,12,12,0.0,0.0
2,Smiles,0,2,N,N.3,5,26.85,23.650000000000002,0,0,0,0,0.5833333333333334,1.6352979999999993,89.6,89.6,84.86792141333332,116.38458807999999,113.18458808,6,6,6,0.0,0.3333333333333333
3,Smiles,0,3,C,C.4,6,26.86,23.66,0,0,0,0,0.5,26.638328000000005,75.9,75.9,70.83446688000001,101.69446688000001,98.49446688,5,4,4,0.0,0.6666666666666666
4,Smiles,0,4,C,C.5,5,26.85,23.650000000000002,0,0,0,0,0.5833333333333334,23.583704,75.9,75.9,70.28998517333333,101.80665184,98.60665184000001,4,5,5,0.0,0.3333333333333333
5,Smiles,0,5,C,C.6,4,26.84,23.64,0,0,0,0,0.6666666666666666,0.3284444999999999,999.0,999.0,993.6535288866667,1025.8268622199998,1022.62686222,13,13,13,0.0,0.0
6,Smiles,0,6,C,C.7,5,26.85,23.650000000000002,0,0,0,0,0.5833333333333334,23.583704,75.9,75.9,70.28998517333333,101.80665184,98.60665184000001,4,5,5,0.0,0.3333333333333333
7,Smiles,0,7,C,C.8,6,26.86,23.66,0,0,0,0,0.5,26.638328000000005,75.9,75.9,70.83446688000001,101.69446688000001,98.49446688,5,4,4,0.0,0.6666666666666666
8,Smiles,0,8,C,C.9,3,20.1,17.700000000000003,0,0,0,0,0.75,22.147615600000012,66.4,66.4,59.51409537600001,85.614095376,83.214095376,1,1,1,0.0,0.3333333333333333
9,Smiles,0,9,C,C.10,2,13.4,11.8,0,0,0,0,0.8333333333333334,4.472105999999999,999.0,999.0,992.1544490933334,1012.22111576,1010.62111576,10,10,10,0.0,0.0
10,Smiles,0,10,C,C.11,1,6.7,5.9,0,0,0,0,0.9166666666666666,0.09646830000000003,999.0,999.0,991.6628079346666,1005.696141268,1004.896141268,9,8,8,0.0,0.0
11,Smiles,0,14,N,N.15,2,13.4,11.8,0,0,0,0,0.8333333333333334,18.982343600000004,999.0,999.0,991.5740395893333,1011.6407062559999,1010.0407062559999,7,9,9,0.0,0.3333333333333333
12,Smiles,0,15,O,O.16,3,20.1,17.700000000000003,0,0,0,0,0.75,0.0,999.0,999.0,993.0,1019.1,1016.7,11,11,11,0.0,0.0
13,Smiles,0,16,C,C.17,3,20.1,17.700000000000003,0,0,0,0,0.75,18.856347600000003,75.9,75.9,69.14574609600001,95.245746096,92.84574609600001,3,3,3,0.0,0.4
14,Smiles,0,17,C,C.18,2,13.4,11.8,0,0,0,0,0.8333333333333334,23.95363100000001,75.9,75.9,68.27518809333333,88.34185476000002,86.74185476,2,2,2,0.0,0.4
15,Smiles,0,18,C,C.19,1,6.7,5.9,0,0,0,0,0.9166666666666666,0.18279710000000005,999.0,999.0,991.6593547826666,1005.692688116,1004.8926881159999,8,7,7,0.0,0.0
