,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,0,0.0,0.0,0,0,1,46.9,1.0,59.89261399999999,41.1,41.1,30.704295440000003,85.60429544,38.70429544,1,1,1,0.0,0.6666666666666666
1,Smiles,0,1,N,N.2,1,6.7,5.9,0,0,0,53.6,0.8571428571428571,16.325332000000003,54.1,54.1,46.589843862857144,113.74698672000001,59.34698672,3,5,3,0.0,0.3333333333333333
2,Smiles,0,2,C,C.3,2,13.4,11.8,0,0,1,46.9,0.7142857142857143,8.3264789,41.1,41.1,35.05265512971429,101.066940844,52.56694084400001,2,3,2,0.0,0.4
3,Smiles,0,3,C,C.4,1,6.7,5.9,0,0,2,40.2,0.8571428571428571,55.11896199999999,89.6,89.6,80.53809866285714,134.29524152,93.29524152,8,8,7,0.0,0.3333333333333333
4,Smiles,0,4,C,C.5,3,20.1,17.700000000000003,0,0,2,40.2,0.5714285714285714,8.2702758,62.2,62.2,57.297760396571434,122.169188968,79.569188968,4,6,4,0.0,0.4
5,Smiles,0,5,O,O.6,2,13.4,11.8,0,0,3,33.5,0.7142857142857143,0.0,999.0,999.0,993.2857142857143,1045.9,1010.8,9,9,9,0.0,0.3333333333333333
6,Smiles,0,6,C,C.7,3,20.1,17.700000000000003,0,0,3,33.5,0.5714285714285714,3.3305498,999.0,999.0,994.2953494365714,1052.466778008,1016.566778008,10,10,10,0.0,0.0
7,Smiles,0,7,C,C.8,2,13.4,11.8,0,0,4,26.8,0.7142857142857143,27.462566040000006,86.3,86.3,79.48721164411428,125.4014973584,97.00149735839999,7,7,8,0.0,0.6666666666666666
8,Smiles,0,8,C,C.9,1,6.7,5.9,0,0,5,20.1,0.8571428571428571,33.49870604,86.3,86.3,78.10290890125714,111.76005175840001,90.8600517584,6,4,6,0.0,1.0
9,Smiles,0,9,C,C.10,0,0.0,0.0,0,0,6,13.4,1.0,36.239130040000006,86.3,86.3,76.8504347984,98.25043479840001,84.8504347984,5,2,5,0.0,1.0
10,Smiles,0,10,C,C.11,1,6.7,5.9,0,0,5,20.1,0.8571428571428571,33.49870604,86.3,86.3,78.10290890125714,111.76005175840001,90.8600517584,6,4,6,0.0,1.0
11,Smiles,0,11,C,C.12,2,13.4,11.8,0,0,4,26.8,0.7142857142857143,27.462566040000006,86.3,86.3,79.48721164411428,125.4014973584,97.00149735839999,7,7,8,0.0,0.6666666666666666
