,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,2,13.4,11.8,6,11.8,9,0.0,0.8333333333333334,57.23935099999999,89.6,89.6,80.64375929333332,100.71042596,110.91042595999998,9,5,8,0.0,0.3333333333333333
1,Smiles,0,1,C,C.2,3,20.1,17.700000000000003,5,17.700000000000003,8,0.0,0.75,10.031137799999996,63.9,63.9,57.498754487999996,83.598754488,98.898754488,6,1,7,0.0,0.6666666666666666
2,Smiles,0,2,C,C.3,4,26.84,23.64,6,11.8,7,6.7,0.6666666666666666,32.45805652000001,62.2,62.2,55.56834440586667,94.4416777392,96.3416777392,5,3,6,0.0,0.3333333333333333
3,Smiles,0,3,O,O.4,5,26.85,23.650000000000002,7,5.9,6,13.4,0.5833333333333334,0.0,999.0,999.0,994.3333333333334,1039.25,1028.55,20,19,12,0.0,0.0
4,Smiles,0,4,C,C.5,6,26.86,23.66,6,11.8,5,20.1,0.5,4.374572800000001,999.0,999.0,994.825017088,1045.7850170880001,1034.2850170880001,22,21,14,0.0,0.0
5,Smiles,0,5,C,C.6,5,26.85,23.650000000000002,7,5.9,4,26.8,0.5833333333333334,1.083061800000002,999.0,999.0,994.2900108613334,1052.6066775279999,1028.506677528,19,22,11,0.0,0.0
6,Smiles,0,6,N,N.7,4,26.84,23.64,8,0.0,3,33.5,0.6666666666666666,2.2484228,63.9,63.9,58.476729754666664,124.15006308800001,87.450063088,7,10,5,0.0,0.3333333333333333
7,Smiles,0,7,C,C.8,3,20.1,17.700000000000003,9,0.0,2,40.2,0.75,27.59671652,41.1,41.1,33.9961313392,100.2961313392,57.6961313392,2,4,3,0.0,0.6666666666666666
8,Smiles,0,8,C,C.9,2,13.4,11.8,10,0.0,1,46.9,0.8333333333333334,31.748874,59.9,59.9,51.963378373333335,118.93004504,70.43004504,4,9,4,0.0,1.0
9,Smiles,0,9,N,N.10,1,6.7,5.9,11,0.0,0,53.6,0.9166666666666666,5.5757059999999985,42.6,42.6,35.04363842666667,102.67697176,48.27697176,3,6,2,0.0,1.0
10,Smiles,0,10,C,C.11,0,0.0,0.0,12,0.0,1,46.9,1.0,63.255444,41.1,41.1,30.569782240000002,85.46978224,38.56978224,1,2,1,0.0,1.0
11,Smiles,0,11,C,C.12,2,13.4,11.8,10,0.0,1,46.9,0.8333333333333334,31.748874,59.9,59.9,51.963378373333335,118.93004504,70.43004504,4,9,4,0.0,1.0
12,Smiles,0,12,C,C.13,3,20.1,17.700000000000003,9,0.0,2,40.2,0.75,27.59671652,41.1,41.1,33.9961313392,100.2961313392,57.6961313392,2,4,3,0.0,0.6666666666666666
13,Smiles,0,13,C,C.14,6,26.86,23.66,6,11.8,5,20.1,0.5,4.8433188000000005,999.0,999.0,994.806267248,1045.766267248,1034.266267248,21,20,13,0.0,0.0
14,Smiles,0,15,C,C.16,5,26.85,23.650000000000002,5,17.700000000000003,6,13.4,0.5833333333333334,19.259933560000015,74.1,74.1,68.66293599093332,113.57960265759999,114.6796026576,8,8,9,0.0,0.3333333333333333
15,Smiles,0,16,C,C.17,4,26.84,23.64,4,23.6,7,6.7,0.6666666666666666,4.1561876999999985,999.0,999.0,993.5004191586667,1032.373752492,1046.073752492,16,16,20,0.0,0.0
16,Smiles,0,17,C,C.18,3,20.1,17.700000000000003,3,29.5,8,0.0,0.75,3.799726700000001,999.0,999.0,992.848010932,1018.948010932,1046.0480109320001,15,15,18,0.0,0.0
17,Smiles,0,18,O,O.19,2,13.4,11.8,4,23.6,9,0.0,0.8333333333333334,0.0,999.0,999.0,992.3333333333334,1012.4,1034.4,14,14,15,0.0,0.3333333333333333
18,Smiles,0,19,C,C.20,2,13.4,11.8,2,35.400000000000006,9,0.0,0.8333333333333334,3.6616909,999.0,999.0,992.1868656973334,1012.253532364,1046.0535323640001,13,13,19,0.0,0.0
19,Smiles,0,20,C,C.21,1,6.7,5.9,1,41.300000000000004,10,0.0,0.9166666666666666,6.657868800000001,999.0,999.0,991.4003519146667,1005.4336852480001,1045.933685248,12,12,17,0.0,0.0
20,Smiles,0,21,O,O.22,0,0.0,0.0,0,47.2,11,0.0,1.0,0.0,999.0,999.0,991.0,999.0,1046.2,11,11,21,0.0,0.6666666666666666
21,Smiles,0,22,O,O.23,0,0.0,0.0,2,35.400000000000006,11,0.0,1.0,0.0,999.0,999.0,991.0,999.0,1034.4,11,11,15,0.0,0.3333333333333333
22,Smiles,0,23,C,C.24,3,20.1,17.700000000000003,3,29.5,8,0.0,0.75,17.631837040000008,92.0,92.0,85.2947265184,111.39472651839999,138.4947265184,10,7,10,0.0,0.3333333333333333
23,Smiles,0,24,N,N.25,4,26.84,23.64,4,23.6,7,6.7,0.6666666666666666,-0.05423129999999965,999.0,999.0,993.6688359186667,1032.542169252,1046.242169252,17,17,22,0.0,0.3333333333333333
24,Smiles,0,25,C,C.26,5,26.85,23.650000000000002,5,17.700000000000003,6,13.4,0.5833333333333334,5.801466599999998,999.0,999.0,994.1012746693334,1039.017941336,1040.117941336,18,18,16,0.0,0.0
