,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,0,0.0,0.0,12,0.0,9,0.0,1.0,55.28630299999999,41.1,41.1,30.88854788,38.888547880000004,38.888547880000004,1,1,1,0.0,1.0
1,Smiles,0,1,N,N.2,1,6.7,5.9,11,0.0,8,0.0,0.9166666666666666,3.1083778,63.9,63.9,56.442331554666666,70.475664888,69.675664888,5,3,4,0.0,0.6666666666666666
2,Smiles,0,2,C,C.3,0,0.0,0.0,12,0.0,9,0.0,1.0,55.28630299999999,41.1,41.1,30.88854788,38.888547880000004,38.888547880000004,1,1,1,0.0,1.0
3,Smiles,0,3,C,C.4,2,13.4,11.8,10,0.0,7,6.7,0.8333333333333334,2.497036800000002,999.0,999.0,992.2334518613334,1019.000118528,1010.700118528,16,15,15,0.0,0.0
4,Smiles,0,4,C,C.5,1,6.7,5.9,11,0.0,8,0.0,0.9166666666666666,23.349586040000002,59.5,59.5,51.232683225066665,65.2660165584,64.4660165584,4,2,3,0.0,0.6666666666666666
5,Smiles,0,5,C,C.6,2,13.4,11.8,10,0.0,9,0.0,0.8333333333333334,26.128493040000006,77.2,77.2,69.48819361173334,89.55486027840001,87.9548602784,8,4,7,0.0,0.6666666666666666
6,Smiles,0,6,C,C.7,3,20.1,17.700000000000003,9,0.0,8,0.0,0.75,4.9686278,999.0,999.0,992.801254888,1018.901254888,1016.5012548880001,18,14,17,0.0,0.0
7,Smiles,0,7,O,O.8,2,13.4,11.8,10,0.0,9,0.0,0.8333333333333334,0.0,999.0,999.0,992.3333333333334,1012.4,1010.8,17,13,16,0.0,1.0
8,Smiles,0,8,C,C.9,4,26.84,23.64,8,0.0,7,6.7,0.6666666666666666,3.194142799999998,999.0,999.0,993.5389009546666,1032.412234288,1022.512234288,23,19,21,0.0,0.0
9,Smiles,0,9,C,C.10,3,20.1,17.700000000000003,9,0.0,6,13.4,0.75,3.067375799999999,999.0,999.0,992.877304968,1032.377304968,1016.577304968,20,18,18,0.0,0.0
10,Smiles,0,10,C,C.11,4,26.84,23.64,8,0.0,5,20.1,0.6666666666666666,17.16784404000001,66.4,66.4,60.379952905066666,112.6532862384,89.3532862384,6,7,8,0.0,0.3333333333333333
11,Smiles,0,11,C,C.12,5,26.85,23.650000000000002,7,5.9,4,26.8,0.5833333333333334,8.202037900000002,66.4,66.4,61.405251817333344,119.72191848400001,95.62191848400002,7,9,9,0.0,0.3333333333333333
12,Smiles,0,12,C,C.13,6,26.86,23.66,6,11.8,3,33.5,0.5,11.708274000000003,75.9,75.9,71.43166904,135.79166904,110.89166904,10,10,10,0.0,0.3333333333333333
13,Smiles,0,13,C,C.14,5,26.85,23.650000000000002,5,17.700000000000003,2,40.2,0.5833333333333334,6.074182000000001,75.9,75.9,70.99036605333333,142.70703272000003,117.00703272000001,9,11,11,0.0,0.3333333333333333
14,Smiles,0,14,C,C.15,4,26.84,23.64,6,11.8,1,46.9,0.6666666666666666,5.342186000000001,41.1,41.1,35.552979226666665,114.62631256,76.32631256,3,8,5,0.0,0.3333333333333333
15,Smiles,0,15,N,N.16,3,20.1,17.700000000000003,7,5.9,0,53.6,0.75,1.3085379999999969,42.6,142.6,136.54765848,216.24765847999998,166.14765848,12,12,12,100.0,0.4
16,Smiles,0,16,C,C.17,2,13.4,11.8,8,0.0,1,46.9,0.8333333333333334,53.077242999999996,41.1,41.1,32.310243613333334,99.27691028000001,50.77691028,2,5,2,0.0,0.6666666666666666
17,Smiles,0,17,C,C.18,2,13.4,11.8,8,0.0,1,46.9,0.8333333333333334,53.077242999999996,41.1,41.1,32.310243613333334,99.27691028000001,50.77691028,2,5,2,0.0,0.6666666666666666
18,Smiles,0,18,C,C.19,3,20.1,17.700000000000003,7,5.9,2,40.2,0.75,3.8220269999999994,999.0,999.0,992.84711892,1059.14711892,1022.44711892,19,30,19,0.0,0.0
19,Smiles,0,19,O,O.20,2,13.4,11.8,8,0.0,3,33.5,0.8333333333333334,0.0,999.0,999.0,992.3333333333334,1045.9,1010.8,17,27,16,0.0,0.6666666666666666
20,Smiles,0,20,C,C.21,2,13.4,11.8,6,11.8,3,33.5,0.8333333333333334,2.641598000000002,999.0,999.0,992.2276694133334,1045.79433608,1022.4943360799999,15,24,20,0.0,0.0
21,Smiles,0,21,C,C.22,1,6.7,5.9,7,5.9,4,26.8,0.9166666666666666,5.403642,999.0,999.0,991.4505209866667,1032.28385432,1010.58385432,14,17,14,0.0,0.0
22,Smiles,0,22,N,N.23,0,0.0,0.0,8,0.0,5,20.1,1.0,47.81533999999999,89.6,89.6,79.6873864,107.78738639999999,87.6873864,11,6,6,0.0,0.6666666666666666
23,Smiles,0,23,O,O.24,0,0.0,0.0,8,0.0,5,20.1,1.0,0.0,999.0,999.0,991.0,1019.1,999.0,13,16,13,0.0,0.6666666666666666
24,Smiles,0,24,C,C.25,3,20.1,17.700000000000003,5,17.700000000000003,4,26.8,0.75,2.7478339999999983,999.0,999.0,992.89008664,1045.7900866399998,1034.29008664,21,23,25,0.0,0.0
25,Smiles,0,25,O,O.26,2,13.4,11.8,6,11.8,5,20.1,0.8333333333333334,0.0,999.0,999.0,992.3333333333334,1032.5,1022.5999999999999,17,20,22,0.0,0.3333333333333333
26,Smiles,0,26,C,C.27,4,26.84,23.64,4,23.6,3,33.5,0.6666666666666666,-0.09729629999999995,999.0,999.0,993.6705585186667,1059.3438918519998,1046.243891852,25,31,30,0.0,0.0
27,Smiles,0,27,O,O.28,3,20.1,17.700000000000003,5,17.700000000000003,4,26.8,0.75,0.0,999.0,999.0,993.0,1045.8999999999999,1034.4,22,26,27,0.0,0.3333333333333333
28,Smiles,0,28,C,C.29,5,26.85,23.650000000000002,5,17.700000000000003,4,26.8,0.5833333333333334,2.036849,999.0,999.0,994.2518593733333,1052.5685260399998,1040.26852604,27,29,29,0.0,0.0
29,Smiles,0,29,O,O.30,4,26.84,23.64,6,11.8,5,20.1,0.6666666666666666,0.0,999.0,999.0,993.6666666666666,1045.94,1034.44,24,28,28,0.0,0.6666666666666666
30,Smiles,0,30,C,C.31,6,26.86,23.66,6,11.8,5,20.1,0.5,3.5294719000000017,999.0,999.0,994.858821124,1045.8188211240001,1034.3188211240001,28,25,26,0.0,0.0
31,Smiles,0,31,C,C.32,5,26.85,23.650000000000002,7,5.9,6,13.4,0.5833333333333334,3.9072478000000004,999.0,999.0,994.1770434213333,1039.093710088,1028.393710088,26,22,24,0.0,0.0
32,Smiles,0,32,O,O.33,4,26.84,23.64,8,0.0,7,6.7,0.6666666666666666,0.0,999.0,999.0,993.6666666666666,1032.54,1022.64,24,21,23,0.0,0.3333333333333333
