,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,O,O.1,0,0.0,0.0,11,0.0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,4,4,4,0.0,0.6666666666666666
1,Smiles,0,1,C,C.2,1,6.7,5.9,10,0.0,0,0,0.9090909090909091,6.963379799999999,999.0,999.0,991.4487375352727,1005.421464808,1004.6214648079999,5,5,5,0.0,0.0
2,Smiles,0,2,O,O.3,0,0.0,0.0,11,0.0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,4,4,4,0.0,0.3333333333333333
3,Smiles,0,3,C,C.4,2,13.4,11.8,9,0.0,0,0,0.8181818181818182,3.9380677999999993,999.0,999.0,992.2970227425456,1012.242477288,1010.642477288,7,7,7,0.0,0.0
4,Smiles,0,4,C,C.5,3,20.1,17.700000000000003,8,0.0,0,0,0.7272727272727273,21.77557904000001,80.8,80.8,74.11079502021818,100.0289768384,97.62897683839999,3,3,3,0.0,0.3333333333333333
5,Smiles,0,5,C,C.6,4,26.84,23.64,7,5.9,0,0,0.6363636363636364,4.695823500000001,999.0,999.0,993.7212579690909,1025.65216706,1028.35216706,8,9,8,0.0,0.0
6,Smiles,0,6,N,N.7,5,26.85,23.650000000000002,6,11.8,0,0,0.5454545454545454,15.411280560000009,999.0,999.0,994.0199124139637,1025.2335487776,1033.8335487776,9,8,9,0.0,0.3333333333333333
7,Smiles,0,7,N,N.8,5,26.85,23.650000000000002,6,11.8,0,0,0.5454545454545454,15.411280560000009,999.0,999.0,994.0199124139637,1025.2335487776,1033.8335487776,9,8,9,0.0,0.3333333333333333
8,Smiles,0,8,C,C.9,4,26.84,23.64,7,5.9,0,0,0.6363636363636364,4.695823500000001,999.0,999.0,993.7212579690909,1025.65216706,1028.35216706,8,9,8,0.0,0.0
9,Smiles,0,9,C,C.10,3,20.1,17.700000000000003,8,0.0,0,0,0.7272727272727273,28.577265040000007,80.8,80.8,73.83872758021819,99.75690939840001,97.3569093984,2,2,2,0.0,0.6666666666666666
10,Smiles,0,10,C,C.11,2,13.4,11.8,9,0.0,0,0,0.8181818181818182,27.778001040000007,77.2,77.2,69.54342541294545,89.4888799584,87.8888799584,1,1,1,0.0,0.6666666666666666
11,Smiles,0,11,C,C.12,1,6.7,5.9,10,0.0,0,0,0.9090909090909091,5.9007888,999.0,999.0,991.4912411752728,1005.4639684480001,1004.663968448,6,6,6,0.0,0.0
12,Smiles,0,12,O,O.13,0,0.0,0.0,11,0.0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,4,4,4,0.0,1.0
13,Smiles,0,13,C,C.14,2,13.4,11.8,9,0.0,0,0,0.8181818181818182,3.9380677999999993,999.0,999.0,992.2970227425456,1012.242477288,1010.642477288,7,7,7,0.0,0.0
14,Smiles,0,14,C,C.15,1,6.7,5.9,10,0.0,0,0,0.9090909090909091,6.963379800000001,999.0,999.0,991.4487375352727,1005.421464808,1004.6214648079999,5,5,5,0.0,0.0
15,Smiles,0,15,O,O.16,0,0.0,0.0,11,0.0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,4,4,4,0.0,0.6666666666666666
16,Smiles,0,16,O,O.17,0,0.0,0.0,11,0.0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,4,4,4,0.0,0.3333333333333333
17,Smiles,0,17,C,C.18,3,20.1,17.700000000000003,8,0.0,0,0,0.7272727272727273,21.77557904000001,80.8,80.8,74.11079502021818,100.0289768384,97.62897683839999,3,3,3,0.0,0.3333333333333333
18,Smiles,0,18,C,C.19,3,20.1,17.700000000000003,8,0.0,0,0,0.7272727272727273,28.577265040000007,80.8,80.8,73.83872758021819,99.75690939840001,97.3569093984,2,2,2,0.0,0.6666666666666666
19,Smiles,0,19,C,C.20,2,13.4,11.8,9,0.0,0,0,0.8181818181818182,27.778001040000007,77.2,77.2,69.54342541294545,89.4888799584,87.8888799584,1,1,1,0.0,0.6666666666666666
20,Smiles,0,20,C,C.21,1,6.7,5.9,10,0.0,0,0,0.9090909090909091,5.9007888,999.0,999.0,991.4912411752728,1005.4639684480001,1004.663968448,6,6,6,0.0,0.0
21,Smiles,0,21,O,O.22,0,0.0,0.0,11,0.0,0,0,1.0,0.0,999.0,999.0,991.0,999.0,999.0,4,4,4,0.0,1.0
