,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,C,C.1,1,6.7,5.9,8,0.0,2,40.2,0.9090909090909091,66.38094399999999,89.6,89.6,79.67203496727272,133.84476224,92.84476224,11,11,7,0.0,0.6666666666666666
1,Smiles,0,1,C,C.2,2,13.4,11.8,7,5.9,1,46.9,0.8181818181818182,31.181920000000005,41.1,41.1,33.30726865454545,100.15272320000001,57.552723199999996,1,3,1,0.0,0.6666666666666666
2,Smiles,0,2,N,N.3,3,20.1,17.700000000000003,6,11.8,0,53.6,0.7272727272727273,12.268504520000004,54.1,54.1,47.79107800101818,127.30925981920001,83.1092598192,3,10,5,0.0,0.3333333333333333
3,Smiles,0,3,C,C.4,4,26.84,23.64,5,17.700000000000003,1,46.9,0.6363636363636364,8.494534799999998,41.1,41.1,35.66930951709091,114.500218608,82.10021860799999,2,5,4,0.0,0.3333333333333333
4,Smiles,0,4,C,C.5,5,26.85,23.650000000000002,6,11.8,2,40.2,0.5454545454545454,16.924136520000005,72.3,72.3,67.25939817556363,138.6730345392,107.0730345392,8,12,10,0.0,0.3333333333333333
5,Smiles,0,5,N,N.6,5,26.85,23.650000000000002,6,11.8,3,33.5,0.5454545454545454,2.1273999000000003,94.4,94.4,89.95126764036364,154.664904004,129.764904004,13,13,13,0.0,0.3333333333333333
6,Smiles,0,6,C,C.7,4,26.84,23.64,7,5.9,4,26.8,0.6363636363636364,15.948576000000003,72.3,72.3,66.57114786909091,125.30205696,101.20205696000001,7,9,8,0.0,0.4
7,Smiles,0,7,C,C.8,3,20.1,17.700000000000003,8,0.0,5,20.1,0.7272727272727273,24.004062999999995,75.9,75.9,69.1216556618182,115.13983748,92.63983748000001,9,6,6,0.0,0.4
8,Smiles,0,8,C,C.9,2,13.4,11.8,9,0.0,6,13.4,0.8181818181818182,30.634222,62.2,62.2,54.42917657454546,87.77463112000001,72.77463112,5,2,3,0.0,0.4
9,Smiles,0,9,O,O.10,1,6.7,5.9,10,0.0,7,6.7,0.9090909090909091,0.0,999.0,999.0,991.7272727272727,1012.4000000000001,1004.9,16,15,14,0.0,0.0
10,Smiles,0,10,C,C.11,0,0.0,0.0,11,0.0,8,0.0,1.0,70.07713,62.2,62.2,51.396914800000005,59.396914800000005,59.396914800000005,4,1,2,0.0,0.6666666666666666
11,Smiles,0,11,S,S.12,5,26.85,23.650000000000002,5,17.700000000000003,4,26.8,0.5454545454545454,1.07709452,999.0,999.0,994.5932798555637,1052.6069162191998,1040.3069162192,21,19,20,0.0,0.0
12,Smiles,0,12,O,O.13,4,26.84,23.64,6,11.8,5,20.1,0.6363636363636364,0.0,999.0,999.0,993.9090909090909,1045.94,1034.44,20,18,18,0.0,0.3333333333333333
13,Smiles,0,13,O,O.14,4,26.84,23.64,6,11.8,5,20.1,0.6363636363636364,0.0,999.0,999.0,993.9090909090909,1045.94,1034.44,20,18,18,0.0,0.3333333333333333
14,Smiles,0,14,C,C.15,4,26.84,23.64,4,23.6,3,33.5,0.6363636363636364,2.1525678,999.0,999.0,993.8229881970909,1059.253897288,1046.153897288,19,21,21,0.0,0.0
15,Smiles,0,15,C,C.16,3,20.1,17.700000000000003,4,23.6,2,40.2,0.7272727272727273,2.5219778999999996,999.0,999.0,993.0809390658181,1059.199120884,1040.199120884,18,20,19,0.0,0.0
16,Smiles,0,16,C,C.17,2,13.4,11.8,4,23.6,3,33.5,0.8181818181818182,13.451877520000004,78.1,78.1,71.01647035374545,124.4619248992,112.96192489919999,10,8,11,0.0,0.3333333333333333
17,Smiles,0,17,C,C.18,2,13.4,11.8,4,23.6,4,26.8,0.8181818181818182,1.6776238,999.0,999.0,992.3874405025455,1039.1328950480001,1034.3328950480002,17,17,17,0.0,0.0
18,Smiles,0,18,S,S.19,1,6.7,5.9,5,17.700000000000003,5,20.1,0.9090909090909091,1.2085661199999997,999.0,999.0,991.6789300824728,1025.7516573552,1022.5516573552001,15,16,16,0.0,0.0
19,Smiles,0,19,N,N.20,0,0.0,0.0,6,11.8,6,13.4,1.0,47.21794200000001,94.4,94.4,84.51128232,105.91128232000001,104.31128232,12,4,9,0.0,0.6666666666666666
20,Smiles,0,20,O,O.21,0,0.0,0.0,6,11.8,6,13.4,1.0,0.0,999.0,999.0,991.0,1012.4,1010.8,14,14,15,0.0,0.3333333333333333
21,Smiles,0,21,O,O.22,0,0.0,0.0,6,11.8,6,13.4,1.0,0.0,999.0,999.0,991.0,1012.4,1010.8,14,14,15,0.0,0.3333333333333333
22,Smiles,0,22,S,S.23,3,20.1,17.700000000000003,3,29.5,4,26.8,0.7272727272727273,27.371549040000005,70.0,70.0,63.086956220218184,115.8051380384,116.1051380384,6,7,12,0.0,0.3333333333333333
