"Atom number","Rang","Delta P"
"2","1","0.533"
"8","2","0.347"
"17","3","0.330"
"19","4","0.330"
"4","5","0.307"
"7","6","0.306"
"1","7","0.282"
"13","8","0.267"
"6","9","0.256"
"3","10","0.238"
"14","11","0.148"
"5","12","0.139"
"15","13","0.061"
"10","14","-0.374"
"11","15","-0.374"
"21","16","-0.374"
"22","17","-0.374"
"12","18","-0.528"
"16","19","-0.604"
"9","20","-0.612"
"18","21","-0.713"
"20","22","-0.713"
