"Atom number","Rang","Delta P"
"1","1","0.087"
"26","2","-0.084"
"5","3","-0.183"
"38","4","-0.240"
"4","5","-0.309"
"30","6","-0.339"
"33","7","-0.339"
"36","8","-0.339"
"39","9","-0.339"
"42","10","-0.339"
"29","11","-0.343"
"43","12","-0.351"
"21","13","-0.355"
"28","14","-0.391"
"15","15","-0.409"
"6","16","-0.413"
"32","17","-0.439"
"41","18","-0.453"
"35","19","-0.491"
"14","20","-0.502"
"37","21","-0.537"
"18","22","-0.539"
"34","23","-0.552"
"24","24","-0.581"
"12","25","-0.610"
"16","26","-0.610"
"22","27","-0.636"
"10","28","-0.669"
"25","29","-0.673"
"9","30","-0.677"
"11","31","-0.705"
"13","32","-0.724"
"23","33","-0.728"
"3","34","-0.736"
"20","35","-0.744"
"19","36","-0.751"
"17","37","-0.759"
"40","38","-0.767"
"31","39","-0.785"
"27","40","-0.834"
"7","41","-0.836"
"8","42","-0.846"
"44","43","-0.848"
"2","44","-0.888"
