,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,O,O.1,0,0.0,0.0,4,23.6,0,0,1.0,0.0,999.0,999.0,991.0,999.0,1022.6,8,8,10,0.0,0.3333333333333333
1,Smiles,0,1,C,C.2,1,6.7,5.9,3,29.5,0,0,0.8888888888888888,7.5718888,999.0,999.0,991.5860133368889,1005.397124448,1034.0971244480002,9,9,12,0.0,0.0
2,Smiles,0,2,N,N.3,2,13.4,11.8,2,35.400000000000006,0,0,0.7777777777777778,18.341368520000007,75.6,75.6,68.64412303697776,88.2663452592,122.06634525919999,5,4,6,0.0,0.3333333333333333
3,Smiles,0,3,C,C.4,3,20.1,17.700000000000003,1,41.300000000000004,0,0,0.6666666666666666,7.306466800000003,999.0,999.0,993.3744079946666,1018.807741328,1057.707741328,13,13,14,0.0,0.0
4,Smiles,0,4,O,O.5,2,13.4,11.8,0,47.2,0,0,0.7777777777777778,0.0,999.0,999.0,992.7777777777778,1012.4,1058.0,12,12,15,0.0,0.3333333333333333
5,Smiles,0,5,N,N.6,4,26.84,23.64,2,35.400000000000006,0,0,0.5555555555555556,-0.6360060999999995,999.0,999.0,994.5809957995556,1025.865440244,1058.0654402440002,15,15,16,0.0,0.3333333333333333
6,Smiles,0,6,C,C.7,4,26.84,23.64,3,29.5,0,0,0.5555555555555556,10.391660799999999,62.2,62.2,57.33988912355556,88.62433356800001,114.92433356800001,4,5,4,0.0,0.3333333333333333
7,Smiles,0,7,C,C.8,3,20.1,17.700000000000003,4,23.6,0,0,0.6666666666666666,29.306593999999997,75.9,75.9,69.39440290666667,94.82773624000001,116.02773624,6,6,5,0.0,0.3333333333333333
8,Smiles,0,8,C,C.9,2,13.4,11.8,5,17.700000000000003,0,0,0.7777777777777778,10.635282,62.2,62.2,55.55236649777778,75.17458872,91.27458872,2,2,2,0.0,0.3333333333333333
9,Smiles,0,9,O,O.10,1,6.7,5.9,6,11.8,0,0,0.8888888888888888,0.0,999.0,999.0,991.8888888888889,1005.7,1016.6999999999999,10,10,9,0.0,0.3333333333333333
10,Smiles,0,10,C,C.11,2,13.4,11.8,5,17.700000000000003,0,0,0.7777777777777778,9.988761,62.2,62.2,55.57822733777778,75.20044956000001,91.30044956,3,3,3,0.0,0.6666666666666666
11,Smiles,0,11,C,C.12,1,6.7,5.9,6,11.8,0,0,0.8888888888888888,31.098185,62.2,62.2,53.84496148888889,67.6560726,78.6560726,1,1,1,0.0,0.4
12,Smiles,0,12,O,O.13,0,0.0,0.0,7,5.9,0,0,1.0,0.0,999.0,999.0,991.0,999.0,1004.9,8,8,8,0.0,0.3333333333333333
13,Smiles,0,13,O,O.14,3,20.1,17.700000000000003,4,23.6,0,0,0.6666666666666666,0.0,999.0,999.0,993.6666666666666,1019.1,1040.3,14,14,13,0.0,0.0
14,Smiles,0,14,C,C.15,3,20.1,17.700000000000003,3,29.5,0,0,0.6666666666666666,23.68206404000001,92.0,92.0,85.71938410506667,111.15271743839999,138.2527174384,7,7,7,0.0,0.3333333333333333
15,Smiles,0,15,C,C.16,2,13.4,11.8,4,23.6,0,0,0.7777777777777778,7.838676,999.0,999.0,992.4642307377778,1012.08645296,1034.08645296,11,11,11,0.0,0.0
