,Molecule_Name,Molecule_Number,Atom_Number,Atom_Name,Atom,Span2end,Span2end_N_Correction,Span2end_CO_Correction,COO-Dist,COO_Correction,N+dist,N_Correction,Relative Span,2DSASA,Reactivity,Energy,3A4 Score,2D6 Score,2C9 Score,3A4 Ranking,2D6 Ranking,2C9 Ranking,N_ox,Similarity
0,Smiles,0,0,O,O.1,3,20.1,17.700000000000003,5,17.700000000000003,0,0,0.75,0.0,999.0,999.0,993.0,1019.1,1034.4,19,19,18,0.0,0.3333333333333333
1,Smiles,0,1,C,C.2,4,26.84,23.64,4,23.6,0,0,0.6666666666666666,4.2606586,999.0,999.0,993.4962403226666,1025.669573656,1046.069573656,20,20,24,0.0,0.0
2,Smiles,0,2,C,C.3,3,20.1,17.700000000000003,3,29.5,0,0,0.75,4.903762699999999,999.0,999.0,992.803849492,1018.9038494920001,1046.003849492,16,16,23,0.0,0.0
3,Smiles,0,3,C,C.4,2,13.4,11.8,4,23.6,0,0,0.8333333333333334,24.222758040000002,74.1,74.1,66.46442301173332,86.5310896784,108.53108967839998,7,7,10,0.0,0.6666666666666666
4,Smiles,0,4,C,C.5,1,6.7,5.9,5,17.700000000000003,0,0,0.9166666666666666,30.758282040000008,80.8,80.8,72.23633538506667,86.2696687184,103.1696687184,10,6,9,0.0,1.0
5,Smiles,0,5,C,C.6,0,0.0,0.0,5,17.700000000000003,0,0,1.0,29.693671040000005,77.2,77.2,68.0122531584,76.0122531584,93.7122531584,8,5,5,0.0,0.6666666666666666
6,Smiles,0,6,C,C.7,1,6.7,5.9,4,23.6,0,0,0.9166666666666666,4.9686278,999.0,999.0,991.4679215546666,1005.5012548880001,1028.301254888,12,12,16,0.0,0.0
7,Smiles,0,7,O,O.8,0,0.0,0.0,5,17.700000000000003,0,0,1.0,0.0,999.0,999.0,991.0,999.0,1016.7,11,11,14,0.0,1.0
8,Smiles,0,8,C,C.9,2,13.4,11.8,3,29.5,0,0,0.8333333333333334,4.257241699999998,999.0,999.0,992.1630436653334,1012.229710332,1040.129710332,14,14,19,0.0,0.0
9,Smiles,0,9,C,C.10,3,20.1,17.700000000000003,4,23.6,0,0,0.75,4.2450306,999.0,999.0,992.830198776,1018.930198776,1040.130198776,17,17,20,0.0,0.0
10,Smiles,0,10,O,O.11,2,13.4,11.8,5,17.700000000000003,0,0,0.8333333333333334,0.0,999.0,999.0,992.3333333333334,1012.4,1028.5,15,15,17,0.0,0.3333333333333333
11,Smiles,0,11,C,C.12,4,26.84,23.64,3,29.5,0,0,0.6666666666666666,3.0039416999999986,999.0,999.0,993.5465089986666,1025.7198423319999,1052.019842332,21,22,28,0.0,0.0
12,Smiles,0,12,C,C.13,5,26.85,23.650000000000002,4,23.6,0,0,0.5833333333333334,2.6859398000000017,999.0,999.0,994.2258957413334,1025.742562408,1046.142562408,24,24,25,0.0,0.0
13,Smiles,0,13,O,O.14,4,26.84,23.64,5,17.700000000000003,0,0,0.6666666666666666,0.0,15.0,15.0,9.666666666666668,41.84,56.34,1,1,1,0.0,1.0
