"Atom number","Rang","Delta P"
"19","1","0.912"
"1","2","0.887"
"2","3","0.249"
"3","4","0.249"
"4","5","0.249"
"8","6","0.249"
"9","7","0.249"
"10","8","0.249"
"6","9","0.090"
"14","10","-0.126"
"13","11","-0.173"
"11","12","-0.442"
"15","13","-0.571"
"17","14","-0.586"
"7","15","-0.622"
"16","16","-0.662"
"12","17","-0.750"
"20","18","-0.809"
"18","19","-0.826"
"5","20","-0.892"
